customer_id,Recency,Frequency,Monetary,RFM_Cluster
18878,450,2,49.3,REGULAR
18879,35,3,79.38,BIG SPENDER
18880,360,2,39.94,REGULAR
18881,480,1,9.97,RISK
18882,4,8,114.67,STARS
18883,480,1,15.36,RISK
18884,224,3,48.34,REGULAR
18885,196,3,40.82,REGULAR
18886,480,1,79.15,RISK
18887,480,1,15.99,RISK
18888,7,8,244.81,STARS
18889,480,1,6.79,RISK
18890,469,1,45.28,RISK
18891,412,2,28.95,REGULAR
18892,480,1,31.52,RISK
18893,470,1,27.13,RISK
18894,25,7,237.22,STARS
18895,325,3,64.44,REGULAR
18896,184,3,53.24,REGULAR
18897,252,7,247.77,BIG SPENDER
18898,480,1,62.11,RISK
18899,480,1,50.28,RISK
18900,128,3,36.34,BIG SPENDER
18901,480,1,40.92,RISK
18902,480,1,13.97,RISK
18903,480,1,56.65,RISK
18904,396,3,115.6,REGULAR
18905,217,2,29.46,REGULAR
18906,454,3,34.91,REGULAR
18907,318,7,274.67,BIG SPENDER
18908,480,1,31.92,RISK
18909,480,1,19.56,RISK
18910,455,2,19.55,REGULAR
18911,111,2,28.48,BIG SPENDER
18912,0,9,277.5,STARS
18913,466,2,32.69,REGULAR
18914,480,1,10.77,RISK
18915,38,6,413.05,BIG SPENDER
18916,480,1,14.96,RISK
18917,69,5,196.07,BIG SPENDER
18918,61,5,307.04,BIG SPENDER
18919,469,2,58.85,REGULAR
18920,372,2,25.74,REGULAR
18921,68,7,234.44,BIG SPENDER
18922,480,1,19.99,RISK
18923,49,4,80.16,BIG SPENDER
18924,463,2,52.54,REGULAR
18925,480,1,23.54,RISK
18926,480,1,27.98,RISK
18927,22,3,68.12,BIG SPENDER
18928,40,7,147.25,BIG SPENDER
18929,479,1,56.73,RISK
18930,370,3,55.49,REGULAR
18931,479,1,13.97,RISK
18932,238,3,81.25,REGULAR
18933,479,2,90.98,REGULAR
18934,479,1,14.37,RISK
18935,279,2,22.98,REGULAR
18936,442,2,82.74,REGULAR
18937,479,1,18.99,RISK
18938,479,1,44.53,RISK
18939,479,1,10.77,RISK
18940,478,1,35.94,RISK
18941,428,2,47.28,REGULAR
18942,479,1,20.74,RISK
18943,95,9,149.98,BIG SPENDER
18944,50,27,492.05,STARS
18945,123,3,66.12,BIG SPENDER
18946,50,2,24.26,BIG SPENDER
18947,479,1,29.19,RISK
18948,479,1,35.31,RISK
18949,102,6,258.45,BIG SPENDER
18950,311,2,33.76,REGULAR
18951,479,1,9.98,RISK
18952,9,3,69.45,BIG SPENDER
18953,479,1,15.76,RISK
18954,23,6,148.0,BIG SPENDER
18955,479,1,6.79,RISK
18956,479,1,59.95,RISK
18957,479,1,16.36,RISK
18958,80,4,65.43,BIG SPENDER
18959,337,3,31.72,REGULAR
18960,479,1,21.37,RISK
18961,50,6,300.4,BIG SPENDER
18962,479,1,51.88,RISK
18963,60,4,217.3,BIG SPENDER
18964,479,1,14.37,RISK
18965,479,1,24.98,RISK
18966,27,4,97.17,BIG SPENDER
18967,240,4,142.35,REGULAR
18968,479,1,57.77,RISK
18969,479,1,14.79,RISK
18970,479,1,25.74,RISK
18971,15,11,246.84,STARS
18972,479,1,35.51,RISK
18973,479,1,50.49,RISK
18974,479,2,40.11,REGULAR
18975,43,21,430.71,STARS
18976,479,1,41.1,RISK
18977,479,1,20.35,RISK
18978,479,1,44.71,RISK
18979,275,3,91.77,REGULAR
18980,469,2,63.85,REGULAR
18981,422,4,156.78,REGULAR
18982,30,3,38.5,BIG SPENDER
18983,479,1,28.98,RISK
18984,223,11,492.06,BIG SPENDER
18985,463,1,29.99,RISK
18986,479,1,14.96,RISK
18987,479,1,36.93,RISK
18988,479,1,13.99,RISK
18989,467,1,40.9,RISK
18990,85,9,231.61,BIG SPENDER
18991,479,1,48.75,RISK
18992,467,2,46.08,REGULAR
18993,14,5,84.41,BIG SPENDER
18994,80,6,112.79,BIG SPENDER
18995,25,7,121.65,BIG SPENDER
18996,479,1,11.77,RISK
18997,326,5,97.34,REGULAR
18998,13,6,204.1,BIG SPENDER
18999,334,2,33.66,REGULAR
19000,479,1,6.77,RISK
19001,437,2,54.98,REGULAR
19002,479,1,89.49,RISK
19003,359,2,64.64,REGULAR
19004,31,4,138.59,BIG SPENDER
19005,38,3,99.28,BIG SPENDER
19006,479,1,12.77,RISK
19007,479,1,61.44,RISK
19008,478,1,34.72,RISK
19009,324,8,260.44,BIG SPENDER
19010,263,3,59.73,REGULAR
19011,92,11,196.59,BIG SPENDER
19012,479,1,19.99,RISK
19013,427,3,114.4,REGULAR
19014,479,2,27.13,REGULAR
19015,479,3,61.89,REGULAR
19016,325,3,74.62,REGULAR
19017,303,2,58.47,REGULAR
19018,24,2,82.05,BIG SPENDER
19019,476,2,71.6,REGULAR
19020,242,5,374.28,BIG SPENDER
19021,479,1,71.14,RISK
19022,373,2,21.73,REGULAR
19023,200,2,72.86,REGULAR
19024,479,1,13.97,RISK
19025,181,2,15.96,REGULAR
19026,479,1,18.36,RISK
19027,469,1,39.71,RISK
19028,479,1,13.97,RISK
19029,374,2,34.98,REGULAR
19030,479,1,111.11,RISK
19031,479,1,11.77,RISK
19032,457,2,31.76,REGULAR
19033,48,5,289.6,BIG SPENDER
19034,448,2,21.14,REGULAR
19035,146,2,57.97,BIG SPENDER
19036,43,14,479.43,BIG SPENDER
19037,85,6,109.17,BIG SPENDER
19038,229,4,579.3,BIG SPENDER
19039,479,1,27.99,RISK
19040,257,3,84.41,REGULAR
19041,332,4,108.37,REGULAR
19042,479,1,10.77,RISK
19043,376,3,179.88,REGULAR
19044,77,4,112.14,BIG SPENDER
19045,479,1,12.49,RISK
19046,34,5,90.52,BIG SPENDER
19047,237,4,201.04,REGULAR
19048,375,2,25.73,REGULAR
19049,444,3,40.9,REGULAR
19050,194,2,242.33,BIG SPENDER
19051,189,4,56.48,REGULAR
19052,235,5,146.73,BIG SPENDER
19053,479,1,17.76,RISK
19054,95,3,50.09,BIG SPENDER
19055,479,1,83.62,RISK
19056,8,16,533.64,STARS
19057,479,1,19.98,RISK
19058,241,6,567.25,BIG SPENDER
19059,479,1,11.77,RISK
19060,25,34,796.75,STARS
19061,479,1,31.99,RISK
19062,479,1,9.98,RISK
19063,466,2,30.32,REGULAR
19064,56,5,157.39,BIG SPENDER
19065,479,1,12.77,RISK
19066,49,9,655.87,BIG SPENDER
19067,123,2,27.98,BIG SPENDER
19068,462,2,70.68,REGULAR
19069,479,1,28.99,RISK
19070,479,1,82.96,RISK
19071,449,2,104.54,REGULAR
19072,479,1,14.96,RISK
19073,85,6,127.08,BIG SPENDER
19074,479,1,14.37,RISK
19075,479,1,13.97,RISK
19076,479,1,11.77,RISK
19077,271,4,210.34,BIG SPENDER
19078,376,2,27.94,REGULAR
19079,412,2,15.68,REGULAR
19080,459,3,449.41,REGULAR
19081,113,2,108.01,BIG SPENDER
19082,479,1,132.88,RISK
19083,479,1,14.96,RISK
19084,191,2,44.41,REGULAR
19085,479,1,12.49,RISK
19086,479,1,14.96,RISK
19087,100,3,102.3,BIG SPENDER
19088,124,2,25.34,BIG SPENDER
19089,371,2,55.88,REGULAR
19090,479,1,31.92,RISK
19091,479,1,87.52,RISK
19092,479,1,26.73,RISK
19093,479,1,24.54,RISK
19094,479,1,15.36,RISK
19095,479,1,10.77,RISK
19096,78,10,220.16,BIG SPENDER
19097,199,2,100.71,REGULAR
19098,479,1,14.96,RISK
19099,431,2,48.75,REGULAR
19100,479,1,14.96,RISK
19101,112,4,88.37,BIG SPENDER
19102,479,1,11.77,RISK
19103,479,1,33.72,RISK
19104,479,1,8.77,RISK
19105,79,3,98.75,BIG SPENDER
19106,479,1,12.49,RISK
19107,479,2,74.02,REGULAR
19108,477,1,66.42,RISK
19109,205,2,76.69,REGULAR
19110,479,1,14.96,RISK
19111,479,1,40.51,RISK
19112,353,7,204.31,BIG SPENDER
19113,114,3,104.5,BIG SPENDER
19114,310,2,207.73,REGULAR
19115,67,3,63.66,BIG SPENDER
19116,479,1,11.77,RISK
19117,84,3,55.82,BIG SPENDER
19118,479,1,12.49,RISK
19119,479,1,14.37,RISK
19120,292,2,53.31,REGULAR
19121,108,5,132.81,BIG SPENDER
19122,479,1,57.07,RISK
19123,479,1,13.77,RISK
19124,50,5,296.32,BIG SPENDER
19125,4,3,51.92,STARS
19126,9,12,249.49,STARS
19127,479,1,27.93,RISK
19128,231,4,52.0,REGULAR
19129,436,2,76.41,REGULAR
19130,479,1,29.92,RISK
19131,479,1,14.99,RISK
19132,344,3,194.21,REGULAR
19133,479,1,11.77,RISK
19134,102,4,75.57,BIG SPENDER
19135,472,2,110.17,REGULAR
19136,25,4,135.92,BIG SPENDER
19137,14,3,61.8,BIG SPENDER
19138,465,2,36.51,REGULAR
19139,207,3,77.45,REGULAR
19140,104,8,274.88,BIG SPENDER
19141,477,1,15.36,RISK
19142,40,2,88.23,BIG SPENDER
19143,479,1,58.68,RISK
19144,479,1,25.74,RISK
19145,144,2,114.49,BIG SPENDER
19146,479,1,0.0,RISK
19147,304,5,157.39,REGULAR
19148,298,4,148.48,BIG SPENDER
19149,75,8,281.52,BIG SPENDER
19150,479,1,6.79,RISK
19151,257,3,35.04,REGULAR
19152,479,1,6.49,RISK
19153,479,2,70.82,REGULAR
19154,192,2,9.48,REGULAR
19155,479,1,44.49,RISK
19156,199,9,417.09,BIG SPENDER
19157,441,2,22.67,REGULAR
19158,82,7,610.76,BIG SPENDER
19159,124,6,155.66,BIG SPENDER
19160,31,5,144.92,BIG SPENDER
19161,205,2,32.53,REGULAR
19162,479,1,29.13,RISK
19163,368,2,26.73,REGULAR
19164,447,2,59.86,REGULAR
19165,123,5,185.39,BIG SPENDER
19166,479,1,11.77,RISK
19167,479,1,9.97,RISK
19168,478,1,14.96,RISK
19169,479,1,14.96,RISK
19170,9,3,83.02,BIG SPENDER
19171,479,1,43.69,RISK
19172,479,1,58.48,RISK
19173,169,2,37.72,BIG SPENDER
19174,479,1,17.9,RISK
19175,399,2,24.98,REGULAR
19176,479,1,11.77,RISK
19177,479,1,12.49,RISK
19178,479,1,15.76,RISK
19179,479,1,11.77,RISK
19180,450,2,40.7,REGULAR
19181,130,2,34.44,BIG SPENDER
19182,479,1,12.49,RISK
19183,121,2,18.67,BIG SPENDER
19184,185,3,80.5,REGULAR
19185,479,1,37.5,RISK
19186,479,1,29.16,RISK
19187,479,1,15.36,RISK
19188,245,3,88.1,REGULAR
19189,479,1,0.0,RISK
19190,479,1,18.99,RISK
19191,479,1,11.77,RISK
19192,478,1,17.9,RISK
19193,103,4,112.49,BIG SPENDER
19194,429,3,52.45,REGULAR
19195,337,2,73.85,REGULAR
19196,433,5,149.04,REGULAR
19197,339,2,172.71,REGULAR
19198,224,2,123.19,REGULAR
19199,92,6,471.98,BIG SPENDER
19200,478,1,11.77,RISK
19201,391,2,42.14,REGULAR
19202,32,7,450.31,BIG SPENDER
19203,478,1,12.97,RISK
19204,478,1,14.37,RISK
19205,478,1,8.77,RISK
19206,302,3,54.7,REGULAR
19207,18,13,456.81,STARS
19208,33,8,356.24,STARS
19209,131,2,24.46,BIG SPENDER
19210,348,5,219.65,REGULAR
19211,466,2,42.9,REGULAR
19212,478,1,20.74,RISK
19213,478,1,15.36,RISK
19214,414,2,25.96,REGULAR
19215,61,4,360.37,BIG SPENDER
19216,478,1,13.97,RISK
19217,30,6,372.17,STARS
19218,198,2,34.74,REGULAR
19219,20,13,578.18,STARS
19220,478,1,56.96,RISK
19221,179,3,97.29,REGULAR
19222,478,1,14.96,RISK
19223,478,1,11.77,RISK
19224,477,1,15.36,RISK
19225,95,3,182.76,BIG SPENDER
19226,59,7,592.81,BIG SPENDER
19227,478,1,43.11,RISK
19228,252,3,71.67,REGULAR
19229,478,1,29.94,RISK
19230,478,1,28.34,RISK
19231,374,4,79.18,REGULAR
19232,478,1,70.23,RISK
19233,478,1,142.03,RISK
19234,371,6,306.15,BIG SPENDER
19235,476,2,64.33,REGULAR
19236,478,1,25.77,RISK
19237,334,3,74.21,REGULAR
19238,200,3,156.81,REGULAR
19239,419,2,122.49,REGULAR
19240,478,1,17.99,RISK
19241,448,3,65.71,REGULAR
19242,0,8,358.95,STARS
19243,134,6,133.08,BIG SPENDER
19244,478,1,25.73,RISK
19245,478,1,61.25,RISK
19246,478,1,30.72,RISK
19247,250,3,339.77,BIG SPENDER
19248,478,1,103.59,RISK
19249,476,1,5.99,RISK
19250,478,1,14.96,RISK
19251,116,3,219.79,BIG SPENDER
19252,478,1,13.97,RISK
19253,477,1,9.78,RISK
19254,467,2,130.51,REGULAR
19255,478,1,12.49,RISK
19256,419,4,112.77,REGULAR
19257,17,10,254.52,STARS
19258,9,3,281.59,STARS
19259,234,5,110.04,REGULAR
19260,367,6,135.97,REGULAR
19261,478,1,175.48,RISK
19262,478,1,50.27,RISK
19263,478,1,11.77,RISK
19264,52,2,27.98,BIG SPENDER
19265,478,1,238.4,RISK
19266,478,1,14.96,RISK
19267,478,1,5.78,RISK
19268,251,2,26.96,REGULAR
19269,478,1,11.77,RISK
19270,478,1,25.96,RISK
19271,2,3,54.81,STARS
19272,478,1,54.67,RISK
19273,30,3,48.79,BIG SPENDER
19274,371,4,290.94,REGULAR
19275,478,1,15.36,RISK
19276,386,3,52.06,REGULAR
19277,478,1,4.79,RISK
19278,478,1,30.72,RISK
19279,115,2,59.4,BIG SPENDER
19280,478,2,36.31,REGULAR
19281,37,2,28.46,BIG SPENDER
19282,466,1,29.98,RISK
19283,478,1,19.99,RISK
19284,478,1,27.34,RISK
19285,327,3,210.34,REGULAR
19286,113,2,56.52,BIG SPENDER
19287,478,1,27.13,RISK
19288,478,1,9.98,RISK
19289,478,1,96.45,RISK
19290,478,1,30.72,RISK
19291,425,3,94.9,REGULAR
19292,478,1,22.54,RISK
19293,478,1,54.95,RISK
19294,478,1,9.77,RISK
19295,141,4,94.74,BIG SPENDER
19296,61,14,256.69,BIG SPENDER
19297,478,1,82.42,RISK
19298,165,13,765.19,BIG SPENDER
19299,241,3,56.9,REGULAR
19300,407,6,128.44,REGULAR
19301,456,3,25.31,REGULAR
19302,61,2,60.46,BIG SPENDER
19303,240,2,62.44,REGULAR
19304,25,13,327.72,STARS
19305,478,1,30.76,RISK
19306,115,2,39.84,BIG SPENDER
19307,478,1,56.75,RISK
19308,224,4,122.88,REGULAR
19309,478,1,107.13,RISK
19310,478,1,28.47,RISK
19311,163,3,161.3,REGULAR
19312,478,1,20.0,RISK
19313,478,1,14.99,RISK
19314,478,1,0.0,RISK
19315,478,1,14.99,RISK
19316,337,2,130.31,REGULAR
19317,470,2,57.46,REGULAR
19318,292,4,193.21,BIG SPENDER
19319,364,2,25.56,REGULAR
19320,5,9,411.55,STARS
19321,478,1,22.74,RISK
19322,476,1,38.77,RISK
19323,207,5,99.2,BIG SPENDER
19324,170,3,166.65,BIG SPENDER
19325,478,1,17.36,RISK
19326,478,1,26.54,RISK
19327,478,1,14.96,RISK
19328,478,1,25.99,RISK
19329,0,16,394.97,STARS
19330,478,1,22.75,RISK
19331,478,1,47.53,RISK
19332,478,1,22.77,RISK
19333,436,2,62.74,REGULAR
19334,478,1,9.77,RISK
19335,175,5,139.43,BIG SPENDER
19336,423,2,94.92,REGULAR
19337,478,1,14.79,RISK
19338,297,3,118.92,REGULAR
19339,445,56,6552.7,BIG SPENDER
19340,478,1,49.76,RISK
19341,475,1,17.9,RISK
19342,478,1,19.99,RISK
19343,148,5,126.94,BIG SPENDER
19344,475,3,86.82,REGULAR
19345,167,12,208.09,BIG SPENDER
19346,212,4,66.82,REGULAR
19347,37,5,315.64,STARS
19348,366,2,35.74,REGULAR
19349,478,1,13.97,RISK
19350,478,1,45.09,RISK
19351,399,2,30.11,REGULAR
19352,3,7,400.0,STARS
19353,264,4,59.76,REGULAR
19354,478,1,45.88,RISK
19355,478,1,9.97,RISK
19356,478,1,12.49,RISK
19357,326,3,266.88,REGULAR
19358,197,4,314.86,BIG SPENDER
19359,78,9,195.09,BIG SPENDER
19360,478,1,22.55,RISK
19361,478,1,14.96,RISK
19362,478,1,16.36,RISK
19363,478,1,10.77,RISK
19364,478,1,12.97,RISK
19365,276,3,82.79,REGULAR
19366,478,1,19.77,RISK
19367,233,4,121.25,REGULAR
19368,44,2,23.26,BIG SPENDER
19369,27,14,493.45,STARS
19370,478,2,28.74,REGULAR
19371,478,1,11.77,RISK
19372,115,8,163.14,BIG SPENDER
19373,478,1,11.77,RISK
19374,134,2,155.4,BIG SPENDER
19375,478,1,28.97,RISK
19376,478,1,14.37,RISK
19377,288,5,253.51,BIG SPENDER
19378,478,1,28.34,RISK
19379,437,2,87.2,REGULAR
19380,477,1,46.37,RISK
19381,478,1,55.71,RISK
19382,415,4,77.89,REGULAR
19383,472,2,28.96,REGULAR
19384,478,1,0.0,RISK
19385,478,1,11.77,RISK
19386,476,1,54.97,RISK
19387,94,3,67.15,BIG SPENDER
19388,478,1,72.63,RISK
19389,478,1,23.99,RISK
19390,478,1,13.97,RISK
19391,26,11,708.64,STARS
19392,15,5,127.27,BIG SPENDER
19393,478,1,36.5,RISK
19394,478,1,18.99,RISK
19395,51,12,787.06,STARS
19396,478,1,14.99,RISK
19397,478,1,40.46,RISK
19398,44,2,28.76,BIG SPENDER
19399,478,1,30.72,RISK
19400,23,5,55.21,BIG SPENDER
19401,73,15,687.11,BIG SPENDER
19402,478,1,15.36,RISK
19403,176,3,58.73,REGULAR
19404,399,6,107.94,REGULAR
19405,51,5,105.78,BIG SPENDER
19406,430,2,27.78,REGULAR
19407,103,3,77.35,BIG SPENDER
19408,15,7,237.92,STARS
19409,478,1,15.36,RISK
19410,478,1,10.99,RISK
19411,69,2,30.98,BIG SPENDER
19412,478,1,15.36,RISK
19413,474,2,40.74,REGULAR
19414,478,1,31.51,RISK
19415,19,5,312.32,BIG SPENDER
19416,478,1,12.99,RISK
19417,478,1,9.97,RISK
19418,478,1,30.32,RISK
19419,116,2,87.16,BIG SPENDER
19420,23,2,39.45,BIG SPENDER
19421,478,1,11.77,RISK
19422,478,1,17.99,RISK
19423,478,1,4.79,RISK
19424,117,4,266.96,BIG SPENDER
19425,289,3,159.74,REGULAR
19426,365,4,72.4,REGULAR
19427,478,1,14.79,RISK
19428,478,1,14.99,RISK
19429,473,2,121.87,REGULAR
19430,229,4,106.87,REGULAR
19431,478,1,10.77,RISK
19432,106,8,263.72,BIG SPENDER
19433,475,1,25.54,RISK
19434,233,2,49.83,REGULAR
19435,323,2,84.84,REGULAR
19436,478,1,47.95,RISK
19437,476,1,70.77,RISK
19438,23,10,395.99,STARS
19439,184,7,473.07,BIG SPENDER
19440,471,1,13.97,RISK
19441,166,15,905.5,BIG SPENDER
19442,73,7,100.96,BIG SPENDER
19443,463,2,38.07,REGULAR
19444,478,1,29.99,RISK
19445,398,2,25.74,REGULAR
19446,478,1,12.49,RISK
19447,478,1,71.02,RISK
19448,23,12,607.8,STARS
19449,478,1,29.99,RISK
19450,478,1,9.77,RISK
19451,478,1,17.99,RISK
19452,478,1,19.95,RISK
19453,478,1,9.99,RISK
19454,478,1,42.48,RISK
19455,478,1,11.77,RISK
19456,478,1,35.71,RISK
19457,478,1,38.35,RISK
19458,478,1,21.99,RISK
19459,478,1,13.77,RISK
19460,126,5,75.88,BIG SPENDER
19461,83,2,24.48,BIG SPENDER
19462,353,3,277.28,REGULAR
19463,316,4,157.54,REGULAR
19464,463,2,103.74,REGULAR
19465,275,4,141.73,REGULAR
19466,1,2,42.97,STARS
19467,475,3,242.94,REGULAR
19468,465,1,14.79,RISK
19469,19,2,23.86,BIG SPENDER
19470,478,1,13.97,RISK
19471,469,2,66.87,REGULAR
19472,378,8,319.9,BIG SPENDER
19473,477,1,35.99,RISK
19474,478,1,16.99,RISK
19475,441,2,59.62,REGULAR
19476,477,1,14.96,RISK
19477,477,1,35.99,RISK
19478,477,1,9.77,RISK
19479,116,5,202.86,BIG SPENDER
19480,477,1,28.93,RISK
19481,477,1,10.77,RISK
19482,437,2,57.47,REGULAR
19483,477,1,14.99,RISK
19484,477,1,68.29,RISK
19485,89,3,142.17,BIG SPENDER
19486,375,4,69.85,REGULAR
19487,25,2,32.25,BIG SPENDER
19488,24,5,94.31,BIG SPENDER
19489,470,2,29.96,REGULAR
19490,477,1,12.49,RISK
19491,443,2,51.33,REGULAR
19492,477,1,69.75,RISK
19493,280,4,76.92,REGULAR
19494,476,1,16.36,RISK
19495,315,3,182.42,REGULAR
19496,477,1,12.77,RISK
19497,477,1,10.77,RISK
19498,251,2,25.26,REGULAR
19499,477,1,44.08,RISK
19500,14,16,461.31,STARS
19501,477,1,15.96,RISK
19502,477,1,12.57,RISK
19503,477,1,113.45,RISK
19504,477,1,18.76,RISK
19505,16,9,171.27,STARS
19506,179,3,81.69,REGULAR
19507,429,3,62.64,REGULAR
19508,475,2,73.95,REGULAR
19509,477,1,12.49,RISK
19510,138,3,49.3,BIG SPENDER
19511,79,10,857.57,BIG SPENDER
19512,477,1,94.2,RISK
19513,436,2,67.72,REGULAR
19514,147,4,161.56,BIG SPENDER
19515,477,1,38.5,RISK
19516,471,1,67.23,RISK
19517,477,1,14.96,RISK
19518,235,2,140.36,REGULAR
19519,477,1,54.74,RISK
19520,465,2,60.25,REGULAR
19521,397,2,66.03,REGULAR
19522,369,2,24.74,REGULAR
19523,207,2,34.45,REGULAR
19524,122,3,92.55,BIG SPENDER
19525,477,1,14.96,RISK
19526,477,1,41.82,RISK
19527,446,2,30.72,REGULAR
19528,247,3,41.94,REGULAR
19529,477,1,63.24,RISK
19530,477,1,7.98,RISK
19531,155,3,47.0,BIG SPENDER
19532,477,1,15.96,RISK
19533,477,1,15.76,RISK
19534,477,1,11.77,RISK
19535,247,3,97.81,REGULAR
19536,477,1,14.99,RISK
19537,477,1,20.97,RISK
19538,477,1,32.72,RISK
19539,477,1,9.98,RISK
19540,467,2,52.47,REGULAR
19541,477,1,15.36,RISK
19542,177,2,118.43,BIG SPENDER
19543,32,20,316.62,STARS
19544,38,4,169.94,BIG SPENDER
19545,103,4,73.71,BIG SPENDER
19546,477,1,11.77,RISK
19547,477,1,12.49,RISK
19548,477,1,14.96,RISK
19549,463,1,19.96,RISK
19550,477,1,17.9,RISK
19551,280,2,75.48,REGULAR
19552,466,2,33.8,REGULAR
19553,477,1,14.37,RISK
19554,421,3,46.32,REGULAR
19555,477,1,15.36,RISK
19556,477,1,11.77,RISK
19557,422,4,131.73,REGULAR
19558,477,1,5.99,RISK
19559,226,5,63.71,REGULAR
19560,476,1,12.49,RISK
19561,19,11,350.25,STARS
19562,477,1,19.77,RISK
19563,203,3,48.45,REGULAR
19564,477,1,7.98,RISK
19565,112,2,25.95,BIG SPENDER
19566,476,1,4.79,RISK
19567,477,1,52.44,RISK
19568,301,2,36.71,REGULAR
19569,292,3,50.11,REGULAR
19570,455,2,56.46,REGULAR
19571,469,2,67.79,REGULAR
19572,338,5,87.64,REGULAR
19573,124,14,1170.47,BIG SPENDER
19574,477,1,11.77,RISK
19575,477,1,17.75,RISK
19576,226,3,108.81,REGULAR
19577,175,2,28.95,REGULAR
19578,477,1,10.77,RISK
19579,477,1,15.99,RISK
19580,477,1,10.77,RISK
19581,477,1,26.73,RISK
19582,477,1,15.36,RISK
19583,159,3,76.82,REGULAR
19584,318,2,86.45,REGULAR
19585,477,1,25.74,RISK
19586,439,2,29.13,REGULAR
19587,275,5,139.66,REGULAR
19588,477,1,16.36,RISK
19589,477,1,64.47,RISK
19590,20,2,59.75,BIG SPENDER
19591,477,1,10.97,RISK
19592,477,1,14.37,RISK
19593,476,1,27.97,RISK
19594,398,3,92.36,REGULAR
19595,34,4,118.03,BIG SPENDER
19596,467,2,66.3,REGULAR
19597,12,109,2357.57,STARS
19598,477,1,26.46,RISK
19599,477,1,69.05,RISK
19600,477,1,14.99,RISK
19601,477,1,15.36,RISK
19602,477,1,10.97,RISK
19603,477,1,22.3,RISK
19604,233,2,39.79,REGULAR
19605,477,1,24.99,RISK
19606,44,5,58.48,BIG SPENDER
19607,372,2,36.52,REGULAR
19608,131,5,282.28,BIG SPENDER
19609,464,2,156.08,REGULAR
19610,477,1,43.98,RISK
19611,477,1,13.77,RISK
19612,477,1,12.49,RISK
19613,1,8,336.25,STARS
19614,353,2,65.45,REGULAR
19615,343,2,30.13,REGULAR
19616,477,1,27.67,RISK
19617,436,2,43.5,REGULAR
19618,477,1,13.77,RISK
19619,477,2,29.33,REGULAR
19620,477,1,14.96,RISK
19621,94,6,250.59,BIG SPENDER
19622,477,1,11.99,RISK
19623,477,1,61.46,RISK
19624,428,2,108.5,REGULAR
19625,477,1,12.49,RISK
19626,477,1,15.36,RISK
19627,6,17,426.27,STARS
19628,399,2,43.08,REGULAR
19629,355,6,255.48,BIG SPENDER
19630,123,5,241.06,BIG SPENDER
19631,477,1,11.77,RISK
19632,477,1,40.25,RISK
19633,477,1,67.51,RISK
19634,476,2,65.89,REGULAR
19635,477,1,11.77,RISK
19636,477,1,11.77,RISK
19637,477,1,14.37,RISK
19638,80,6,341.66,BIG SPENDER
19639,477,2,43.3,REGULAR
19640,477,1,23.99,RISK
19641,477,1,10.77,RISK
19642,436,2,29.33,REGULAR
19643,220,3,90.61,REGULAR
19644,184,5,119.9,BIG SPENDER
19645,27,7,202.48,STARS
19646,477,1,24.13,RISK
19647,477,1,29.58,RISK
19648,1,5,159.94,STARS
19649,43,3,50.34,BIG SPENDER
19650,476,2,72.86,REGULAR
19651,477,1,28.14,RISK
19652,59,3,56.95,BIG SPENDER
19653,477,1,12.0,RISK
19654,369,2,34.95,REGULAR
19655,464,1,41.69,RISK
19656,477,1,41.31,RISK
19657,393,2,112.14,REGULAR
19658,3,11,273.5,STARS
19659,477,1,16.36,RISK
19660,441,4,238.88,REGULAR
19661,234,2,51.44,REGULAR
19662,88,9,664.11,BIG SPENDER
19663,474,1,19.77,RISK
19664,477,1,14.37,RISK
19665,440,2,85.39,REGULAR
19666,436,2,29.19,REGULAR
19667,8,15,943.73,STARS
19668,477,1,15.96,RISK
19669,46,10,120.14,BIG SPENDER
19670,476,1,49.37,RISK
19671,466,1,14.37,RISK
19672,477,1,12.97,RISK
19673,169,6,265.61,BIG SPENDER
19674,355,2,43.37,REGULAR
19675,477,1,18.99,RISK
19676,477,1,11.77,RISK
19677,477,1,16.36,RISK
19678,477,1,12.49,RISK
19679,375,2,16.56,REGULAR
19680,473,1,13.97,RISK
19681,477,1,10.77,RISK
19682,477,1,14.37,RISK
19683,477,1,14.79,RISK
19684,477,1,22.77,RISK
19685,477,1,38.29,RISK
19686,477,1,16.36,RISK
19687,283,3,144.54,REGULAR
19688,477,1,14.99,RISK
19689,477,1,23.74,RISK
19690,32,3,329.29,BIG SPENDER
19691,477,1,17.9,RISK
19692,387,3,43.49,REGULAR
19693,476,1,67.24,RISK
19694,477,1,114.92,RISK
19695,477,1,24.99,RISK
19696,465,1,8.79,RISK
19697,456,2,64.47,REGULAR
19698,477,1,28.76,RISK
19699,28,9,399.53,STARS
19700,210,3,56.75,REGULAR
19701,92,7,683.18,BIG SPENDER
19702,477,1,16.36,RISK
19703,473,2,28.54,REGULAR
19704,477,1,19.99,RISK
19705,473,2,53.91,REGULAR
19706,477,1,13.97,RISK
19707,477,1,11.77,RISK
19708,75,9,430.83,BIG SPENDER
19709,477,1,14.96,RISK
19710,271,2,35.95,REGULAR
19711,477,1,8.77,RISK
19712,477,1,28.93,RISK
19713,477,1,23.54,RISK
19714,133,3,97.48,BIG SPENDER
19715,178,3,54.25,REGULAR
19716,92,7,286.42,BIG SPENDER
19717,158,4,57.24,REGULAR
19718,477,1,27.73,RISK
19719,52,7,98.9,BIG SPENDER
19720,197,2,45.94,REGULAR
19721,469,1,10.99,RISK
