customer_id,order_date,order_quantity,order_amounts
1189,19970802,2,28.93
1189,19970924,2,25.98
1189,19980102,2,25.98
1189,19980604,4,51.03
1190,19970214,5,62.87
1190,19970220,2,21.74
1191,19970214,2,21.95
1192,19970214,1,15.36
1193,19970214,1,63.37
1193,19970215,4,49.28
1193,19970222,1,24.37
1194,19970214,1,11.77
1194,19970225,1,11.77
1194,19971221,1,15.49
1194,19980609,2,20.98
1195,19970214,1,0.0
1196,19970214,1,15.96
1197,19970214,2,41.54
1198,19970214,2,24.74
1198,19970218,2,24.74
1199,19970214,4,43.25
1199,19970214,1,14.99
1199,19970224,3,44.93
1199,19970321,1,14.99
1199,19970331,2,23.14
1199,19970420,1,12.7
1199,19970424,1,19.99
1199,19970507,3,51.89
1199,19970530,1,14.99
1199,19971007,1,13.99
1200,19970214,2,25.94
1201,19970214,1,9.98
1201,19970318,4,35.51
1201,19970327,4,43.92
1201,19970520,6,62.26
1201,19970627,3,29.94
1201,19970724,4,42.7
1201,19970820,4,32.69
1201,19971001,5,47.95
1201,19971202,1,9.99
1201,19971209,3,25.97
1201,19980119,4,47.96
1201,19980120,2,25.48
1201,19980226,5,60.34
1201,19980318,3,33.54
1201,19980319,1,13.99
1201,19980520,3,39.25
1201,19980610,4,47.35
1202,19970214,1,14.99
1203,19970214,2,28.27
1203,19970222,1,15.96
1203,19970426,3,44.43
1203,19970601,2,29.33
1203,19970608,3,42.69
1203,19970821,4,42.11
1203,19970909,3,39.47
1203,19971007,2,27.98
1203,19971010,1,28.49
1203,19971016,3,44.47
1203,19971023,3,45.47
1203,19971027,3,41.47
1203,19971031,3,40.97
1203,19971110,2,30.48
1203,19971117,3,38.47
1203,19971118,1,11.49
1203,19971127,3,39.47
1203,19971127,2,26.48
1203,19971207,3,49.47
1203,19971207,1,14.99
1203,19971210,2,25.98
1203,19980101,3,30.47
1203,19980104,3,41.97
1203,19980111,3,32.97
1203,19980117,3,41.47
1203,19980202,2,44.21
1203,19980202,2,26.37
1203,19980203,1,15.49
1203,19980205,2,26.48
1203,19980214,2,22.98
1203,19980228,3,43.97
1203,19980228,3,46.47
1203,19980228,2,33.48
1203,19980301,3,39.47
1203,19980302,3,39.97
1203,19980309,1,11.49
1203,19980324,2,29.98
1203,19980416,2,27.37
1203,19980424,1,22.92
1203,19980424,2,26.48
1203,19980426,2,27.37
1203,19980503,2,20.98
1203,19980507,3,38.0
1203,19980518,3,45.47
1203,19980526,3,38.07
1203,19980606,1,12.58
1203,19980626,3,43.36
1204,19970214,1,14.96
1205,19970214,1,34.97
1206,19970214,3,26.57
1207,19970214,5,58.05
1207,19970216,3,46.29
1208,19970215,1,44.77
1209,19970215,3,67.51
1210,19970215,2,25.74
1211,19970215,2,24.73
1211,19971030,3,51.97
1212,19970215,5,66.85
1212,19971106,4,56.96
1212,19980305,3,35.47
1213,19970215,3,35.31
1214,19970215,1,49.99
1215,19970215,1,11.77
1215,19980222,2,28.56
1216,19970215,7,101.11
1217,19970215,2,28.98
1217,19970330,1,13.97
1218,19970215,1,14.37
1219,19970215,1,14.37
1220,19970215,4,59.06
1220,19970313,4,56.28
1220,19980528,3,40.47
1221,19970215,1,20.99
1221,19971014,1,11.49
1222,19970215,2,29.73
1223,19970215,1,3.99
1224,19970215,1,12.97
1225,19970215,3,37.51
1226,19970215,1,12.49
1226,19980602,2,32.98
1226,19980611,5,69.95
1226,19980619,2,27.98
1227,19970215,2,31.52
1227,19970629,2,26.93
1227,19970726,3,40.7
1227,19970831,2,28.73
1227,19971104,2,26.98
1227,19980304,2,30.98
1227,19980529,3,32.97
1228,19970215,1,11.77
1229,19970215,1,15.76
1230,19970216,1,15.36
1230,19970221,1,11.97
1230,19970314,1,10.77
1230,19970314,1,14.37
1230,19970816,1,33.37
1230,19971003,2,25.98
1230,19971113,1,9.49
1230,19980109,1,18.49
1230,19980129,3,27.47
1230,19980429,2,24.98
1231,19970216,4,52.87
1232,19970216,1,14.37
1232,19970408,1,12.77
1232,19970429,1,15.36
1232,19970828,1,5.79
1232,19971021,2,26.48
1232,19971128,1,12.49
1232,19980221,2,25.48
1233,19970216,6,86.52
1234,19970216,2,29.33
1234,19970224,1,15.36
1234,19970326,3,43.3
1234,19970329,2,28.93
1234,19970403,2,37.73
1234,19970420,3,40.71
1234,19970710,2,25.74
1234,19970719,3,54.52
1234,19970727,3,54.9
1234,19971019,3,38.97
1234,19980222,5,75.95
1234,19980301,5,98.6
1234,19980404,11,109.89
1234,19980408,1,65.99
1235,19970216,1,14.37
1236,19970216,3,34.31
1236,19970222,1,11.77
1237,19970216,1,24.9
1238,19970216,1,15.96
1238,19980102,6,81.94
1238,19980509,6,82.81
1238,19980510,1,16.49
1238,19980522,1,27.99
1239,19970216,4,62.65
1239,19970406,2,36.33
1239,19970519,3,46.28
1240,19970216,1,12.77
1241,19970216,2,47.98
1241,19980308,1,13.49
1242,19970216,1,12.49
1242,19970222,1,12.97
1242,19970325,1,14.9
1242,19970425,1,12.49
1242,19970510,1,19.55
1242,19970524,1,12.25
1242,19970531,2,18.52
1242,19970607,1,12.25
1242,19970618,1,21.0
1242,19970624,1,12.25
1242,19970708,1,16.65
1242,19970920,1,12.49
1242,19971019,2,33.98
1242,19971123,1,9.99
1242,19971217,1,9.49
1242,19980214,3,44.97
1242,19980322,1,21.49
1242,19980411,1,12.58
1242,19980418,4,46.47
1242,19980523,3,37.97
1242,19980530,1,20.99
1242,19980616,1,6.49
1243,19970216,1,32.37
1244,19970216,3,39.91
1244,19970225,2,39.74
1245,19970216,3,46.49
1245,19970222,2,31.98
1245,19970311,2,30.95
1245,19970323,4,41.56
1245,19970725,2,36.22
1245,19970903,1,13.72
1245,19970905,1,5.79
1245,19970929,1,11.49
1245,19970930,2,24.98
1245,19971122,1,12.49
1245,19980102,2,24.98
1245,19980127,1,21.49
1245,19980318,3,36.47
1245,19980420,2,34.51
1245,19980421,1,19.49
1246,19970216,4,51.67
1247,19970216,1,15.36
1247,19970313,1,12.77
1248,19970216,2,39.35
1248,19980523,10,122.9
1249,19970216,2,30.72
1249,19970412,2,29.33
1250,19970216,2,28.76
1251,19970216,1,11.77
1252,19970216,3,39.91
1252,19970416,5,66.04
1252,19970529,5,47.1
1252,19970730,2,28.34
1252,19971014,3,41.47
1252,19971108,3,39.47
1253,19970216,3,36.31
1254,19970216,1,17.97
1255,19970216,1,13.97
1255,19980120,3,41.97
1255,19980415,1,11.49
1255,19980504,4,64.35
1255,19980610,3,33.95
1256,19970216,1,11.99
1256,19970216,1,9.77
1257,19970216,1,10.77
1258,19970216,3,32.92
1258,19970415,10,84.96
1258,19970514,7,77.01
1258,19970527,7,72.2
1259,19970216,4,104.72
1259,19970308,3,51.73
1259,19971005,4,66.96
1259,19980108,6,79.44
1259,19980228,4,48.94
1259,19980316,3,93.97
1259,19980325,5,59.45
1259,19980610,6,91.92
1260,19970216,1,11.77
1261,19970216,1,14.79
1261,19970705,1,13.77
1262,19970216,2,46.36
1262,19970222,2,26.66
1262,19970406,3,52.9
1262,19970505,1,25.77
1262,19970615,10,158.44
1262,19970720,1,59.99
1262,19970810,2,119.98
1263,19970216,1,15.36
1264,19970216,1,11.77
1264,19970503,1,11.97
1264,19970716,1,13.97
1264,19971228,2,27.98
1264,19980126,1,13.99
1264,19980409,1,14.49
1265,19970217,4,66.96
1265,19970627,2,30.6
1265,19971003,2,30.6
1266,19970217,2,30.72
1266,19970218,1,6.79
1267,19970217,2,33.4
1268,19970217,2,23.94
1268,19970309,1,8.78
1269,19970217,1,13.97
1269,19970222,1,14.96
1270,19970217,2,40.09
1271,19970217,1,22.77
1271,19970320,1,11.77
1271,19970320,1,14.79
1271,19970505,3,47.13
1271,19970511,1,14.37
1271,19971026,1,13.99
1271,19971125,1,11.49
1271,19980314,1,13.99
1272,19970217,2,29.98
1272,19970504,3,43.7
1272,19970628,2,28.34
1272,19971027,4,54.96
1272,19980214,2,31.48
1273,19970217,2,26.56
1274,19970217,1,13.97
1275,19970217,4,89.74
1276,19970217,1,16.7
1276,19970219,4,61.67
1276,19970306,3,46.17
1277,19970217,1,18.99
1277,19970409,1,18.99
1278,19970217,2,28.47
1278,19970608,2,29.73
1279,19970217,1,13.97
1279,19971013,1,16.49
1280,19970217,1,14.79
1281,19970217,1,11.77
1282,19970217,1,15.96
1283,19970217,3,58.95
1283,19970223,1,17.76
1283,19970224,1,17.76
1283,19970227,1,14.37
1284,19970217,1,15.36
1284,19970327,1,14.96
1284,19970416,1,12.97
1285,19970217,3,44.69
1286,19970217,1,26.99
1286,19970221,1,11.77
1286,19970318,1,16.36
1286,19970701,1,14.79
1287,19970217,2,31.72
1288,19970217,1,15.96
1288,19980531,4,50.73
1289,19970217,3,60.97
1289,19970402,1,25.37
1290,19970217,3,49.97
1290,19970225,4,69.96
1290,19970421,6,93.24
1290,19970808,4,86.33
1290,19970809,2,24.98
1290,19971023,2,48.98
1290,19971109,1,19.49
1290,19971113,8,114.92
1290,19971118,6,127.94
1290,19971209,2,26.48
1290,19980202,2,36.98
1290,19980302,2,24.98
1290,19980426,1,11.49
1290,19980506,1,18.49
1290,19980506,1,11.49
1290,19980527,2,78.98
1290,19980602,1,66.99
1290,19980623,3,63.47
1291,19970217,1,14.79
1292,19970217,3,36.11
1292,19970317,2,17.74
1292,19970415,1,10.77
1292,19970512,3,39.7
1292,19970529,2,26.94
1292,19970819,1,10.77
1292,19970920,1,12.99
1292,19971026,1,9.49
1292,19971109,2,35.98
1292,19971217,2,28.98
1292,19980208,3,39.55
1292,19980305,3,35.85
1292,19980325,3,43.47
1292,19980401,3,34.86
1292,19980408,2,24.98
1292,19980412,1,29.99
1292,19980421,3,47.97
1292,19980509,2,24.98
1292,19980516,1,10.49
1292,19980516,1,13.99
1292,19980517,1,10.49
1292,19980601,5,62.95
1292,19980601,1,9.99
1292,19980619,2,23.98
1293,19970217,1,0.0
1294,19970217,1,15.9
1294,19970330,2,17.54
1295,19970217,6,74.59
1295,19970916,2,28.48
1295,19980214,4,46.46
1296,19970217,1,23.77
1296,19970227,2,28.74
1296,19970412,1,11.77
1296,19970603,2,29.13
1296,19970830,3,44.3
1296,19971122,7,105.93
1296,19980529,6,70.33
1296,19980620,4,52.63
1297,19970217,2,31.53
1297,19971004,1,16.99
1297,19971216,1,12.49
1298,19970217,2,27.13
1298,19970825,1,13.97
1298,19970826,2,27.93
1298,19971207,3,53.97
1298,19971212,1,9.49
1298,19980119,4,54.95
1298,19980228,1,14.49
1299,19970217,4,145.74
1300,19970217,1,22.99
1300,19970316,3,50.84
1300,19970413,1,23.99
1300,19970601,1,25.32
1300,19970926,2,24.98
1301,19970218,1,17.3
1302,19970218,37,493.91
1303,19970218,2,23.94
1304,19970218,9,140.93
1305,19970218,3,52.97
1305,19970526,2,26.73
1305,19970719,2,41.74
1306,19970218,1,16.76
1307,19970218,2,27.94
1307,19970914,3,36.97
1308,19970218,8,106.18
1309,19970218,1,14.96
1309,19970624,1,16.36
1310,19970218,4,44.28
1310,19970314,13,246.51
1310,19970415,8,99.56
1311,19970218,7,126.37
1312,19970218,3,50.97
1313,19970218,1,13.97
1313,19970430,1,14.79
1313,19980510,1,12.72
1314,19970218,2,20.55
1315,19970218,3,41.9
1316,19970218,5,55.07
1316,19970318,2,23.74
1316,19970512,2,29.75
1316,19971029,3,38.97
1316,19980604,2,31.98
1317,19970218,5,62.44
1317,19970423,2,26.73
1318,19970218,2,36.73
1319,19970218,2,32.72
1320,19970218,2,27.28
1320,19970318,1,13.97
1320,19970324,1,14.96
1320,19970403,2,29.58
1321,19970218,2,29.98
1322,19970218,1,13.97
1323,19970218,2,29.27
1324,19970218,6,86.11
1325,19970218,2,29.98
1326,19970218,1,35.77
1327,19970218,2,26.56
1327,19970701,1,11.97
1327,19980623,2,22.98
1328,19970218,2,24.98
1328,19970911,1,23.49
1328,19971008,1,2.99
1328,19971207,2,22.98
1328,19980106,2,24.98
1328,19980617,2,27.98
1329,19970218,3,36.54
1329,19970305,1,13.97
1329,19970520,3,74.29
1329,19970803,3,34.52
1329,19970803,1,14.96
1329,19971227,1,15.49
1329,19980321,3,39.75
1329,19980501,2,29.36
1330,19970218,1,54.77
1330,19970526,1,11.77
1330,19970827,3,54.5
1330,19971119,2,25.48
1330,19980126,2,21.98
1331,19970218,1,24.99
1332,19970218,1,11.77
1333,19970218,1,5.78
1334,19970218,1,15.3
1334,19970322,1,15.3
1335,19970219,3,50.94
1336,19970219,1,12.49
1336,19970219,2,28.74
1337,19970219,1,15.36
1338,19970219,1,19.99
1338,19970308,1,13.97
1338,19970413,1,14.96
1338,19970706,2,29.33
1338,19970911,3,24.97
1338,19971113,3,38.97
1339,19970219,2,29.58
1340,19970219,1,11.77
1340,19970302,3,44.11
1341,19970219,1,13.97
1341,19970220,1,12.77
1341,19970227,3,42.31
1341,19970314,1,6.79
1342,19970219,1,11.77
1343,19970219,1,19.99
1344,19970219,2,29.73
1344,19971209,4,50.46
1344,19980121,4,70.96
1345,19970219,2,26.14
1346,19970219,1,12.79
1347,19970219,1,13.97
1348,19970219,3,33.72
1348,19970914,1,12.99
1348,19970921,1,31.49
1348,19970922,1,11.49
1348,19971002,2,25.48
1348,19980114,2,37.48
1348,19980128,2,48.51
1348,19980206,1,11.02
1349,19970219,1,14.79
1349,19970804,6,71.62
1349,19980302,6,88.44
1349,19980609,4,48.46
1350,19970219,1,20.97
1351,19970219,2,29.48
1351,19970226,1,14.37
1352,19970219,4,50.28
1352,19970921,3,41.47
1352,19971211,1,12.49
1352,19971211,1,22.99
1352,19980227,3,26.75
1352,19980616,1,28.49
1353,19970219,1,31.99
1353,19970222,1,15.36
1353,19970508,1,35.99
1354,19970219,1,13.97
1354,19971002,3,39.97
1355,19970219,1,11.77
1355,19970515,1,14.37
1355,19970808,3,45.1
1355,19971113,2,27.98
1355,19980427,2,27.48
1355,19980610,1,3.49
1356,19970219,3,33.51
1356,19971102,11,152.89
1356,19980328,5,66.95
1357,19970219,1,15.36
1357,19971113,1,11.49
1358,19970219,1,26.0
1359,19970219,2,27.73
1359,19970517,1,14.96
1359,19970620,3,40.7
1359,19970818,4,48.68
1359,19971106,3,41.47
1359,19980210,2,22.98
1359,19980501,3,36.47
1359,19980524,1,11.49
1360,19970219,1,14.79
1361,19970219,1,11.77
1361,19970921,1,12.99
1362,19970219,1,37.97
1363,19970219,1,14.37
1363,19970704,1,11.77
1364,19970219,1,14.37
1365,19970220,16,218.49
1365,19970302,7,120.47
1365,19970304,1,13.97
1365,19970305,3,44.73
1365,19970405,5,59.48
1365,19970626,6,60.56
1365,19970629,2,33.74
1365,19970708,2,42.15
1365,19970810,8,112.14
1365,19970922,6,65.44
1365,19971015,8,85.42
1365,19971021,3,37.47
1365,19971215,1,12.99
1365,19971229,5,80.95
1365,19980101,1,13.99
1365,19980110,1,38.49
1366,19970220,2,28.93
1367,19970220,1,13.97
1368,19970220,1,12.49
1368,19970323,4,62.58
1368,19970403,2,29.92
1368,19970415,1,14.37
1368,19970420,7,106.32
1368,19980205,3,42.36
1369,19970220,1,15.96
1370,19970220,1,9.97
1370,19970427,1,11.77
1370,19970803,2,26.14
1371,19970220,1,16.7
1372,19970220,3,42.31
1372,19970502,2,19.95
1372,19970531,2,29.92
1372,19970603,2,27.73
1372,19970628,2,28.34
1372,19970821,1,12.97
1372,19971004,2,22.98
1372,19971011,5,61.95
1372,19971109,3,44.97
1372,19980125,5,69.88
1372,19980317,1,9.49
1372,19980417,1,14.99
1372,19980612,4,46.53
1373,19970220,1,15.36
1374,19970220,3,27.71
1375,19970220,2,28.34
1375,19970329,2,27.94
1376,19970220,1,13.97
1377,19970220,1,27.99
1378,19970220,1,14.9
1378,19970731,1,5.78
1379,19970220,2,33.8
1380,19970220,4,81.96
1381,19970220,1,15.9
1381,19970508,2,29.92
1381,19970513,3,38.5
1381,19980415,1,9.49
1382,19970220,1,12.99
1382,19971110,1,15.49
1383,19970220,1,10.99
1384,19970220,4,58.28
1385,19970220,1,11.77
1386,19970220,1,15.76
1387,19970220,7,107.13
1387,19970222,1,18.76
1387,19970302,1,19.99
1387,19970816,5,70.83
1387,19970920,3,35.97
1387,19980101,1,3.49
1387,19980305,4,62.96
1387,19980323,3,54.97
1387,19980627,3,51.36
1388,19970220,2,21.56
1388,19970327,5,42.1
1388,19971022,1,22.49
1388,19980318,2,18.98
1388,19980530,5,37.65
1389,19970220,1,16.99
1390,19970221,3,72.5
1391,19970221,2,21.56
1391,19970228,2,21.74
1392,19970221,2,23.54
1392,19970223,2,20.54
1392,19970404,3,37.51
1392,19970418,1,14.96
1392,19970602,2,29.42
1392,19970731,2,11.56
1393,19970221,1,24.37
1394,19970221,1,12.49
1395,19970221,3,35.31
1396,19970221,3,67.7
1396,19970415,5,93.84
1397,19970221,2,28.34
1398,19970221,3,37.51
1398,19970510,2,25.54
1398,19971022,3,39.47
1398,19980604,1,15.49
1399,19970221,1,11.77
1400,19970221,2,27.94
1400,19970418,1,15.36
1401,19970221,1,15.96
1402,19970221,2,21.74
1402,19970408,2,23.94
1403,19970221,1,14.99
1404,19970221,1,12.49
1405,19970221,1,14.79
1406,19970221,1,35.99
1407,19970221,1,13.97
1407,19970227,1,29.37
1408,19970221,1,9.97
1408,19970325,1,9.99
1408,19970713,1,15.96
1408,19970906,1,10.77
1408,19971127,1,11.49
1408,19971130,1,27.99
1408,19971212,1,12.99
1409,19970221,1,14.99
1410,19970221,1,11.77
1411,19970221,1,20.78
1411,19970307,1,15.96
1411,19970530,1,8.97
1412,19970221,1,9.98
1413,19970221,1,14.79
1413,19970226,1,15.36
1413,19970308,1,13.97
1413,19970316,1,17.9
1413,19970409,1,14.96
1413,19970429,3,41.31
1413,19970515,1,12.25
1413,19970603,1,15.36
1413,19970610,1,15.36
1413,19970614,1,19.77
1413,19970624,1,13.97
1413,19970729,2,22.15
1413,19970906,1,15.36
1413,19970914,2,26.98
1413,19970921,1,21.49
1413,19971110,1,15.49
1413,19971208,4,62.96
1413,19980111,1,9.49
1413,19980201,1,11.99
1413,19980205,1,15.49
1413,19980308,1,29.99
1414,19970221,3,179.71
1414,19970319,1,151.77
1414,19970324,1,23.99
1414,19970401,3,42.13
1414,19970619,1,151.77
1414,19971023,1,65.99
1414,19971211,4,54.96
1414,19980118,2,25.48
1414,19980207,1,61.99
1415,19970222,1,12.77
1416,19970222,2,29.98
1417,19970222,1,12.49
1418,19970222,1,11.77
1418,19980429,4,44.74
1418,19980430,3,57.47
1418,19980514,4,57.85
1418,19980608,3,41.4
1419,19970222,1,14.37
1420,19970222,1,17.76
1421,19970222,1,15.36
1421,19970306,1,19.95
1421,19970921,1,2.99
1421,19971010,2,28.98
1421,19971119,1,9.49
1421,19971205,2,25.98
1422,19970222,3,41.1
1423,19970222,1,8.97
1423,19980321,2,24.46
1424,19970222,1,9.77
1424,19970408,1,5.98
1424,19970814,1,14.79
1424,19980511,6,91.94
1425,19970222,1,11.77
1426,19970222,2,35.94
1426,19970406,3,43.55
1426,19970518,1,14.96
1426,19970703,1,22.77
1427,19970222,7,100.59
1428,19970222,1,12.77
1428,19970310,1,29.99
1428,19970407,1,9.98
1429,19970222,1,22.7
1430,19970222,2,18.54
1431,19970222,1,19.77
1431,19970304,1,14.96
1431,19980302,4,50.05
1431,19980307,4,57.74
1432,19970222,1,13.97
1432,19970902,1,12.25
1432,19971124,1,15.49
1433,19970222,1,49.37
1433,19970223,1,10.77
1433,19970223,1,12.97
1433,19970302,2,29.13
1433,19970417,1,16.36
1433,19970501,3,42.13
1433,19970522,3,31.31
1433,19970709,2,27.76
1433,19980203,1,21.49
1434,19970222,1,17.76
1434,19970824,1,13.97
1434,19980208,1,17.99
1435,19970222,4,47.68
1435,19970321,4,45.07
1435,19970420,3,42.3
1435,19970504,3,43.3
1435,19970519,2,20.74
1435,19970531,2,29.33
1435,19970629,3,43.7
1436,19970222,5,79.94
1436,19980511,1,26.99
1436,19980611,1,9.99
1437,19970222,2,29.33
1437,19970313,1,14.96
1437,19971124,3,38.47
1437,19971128,4,33.96
1438,19970222,1,41.99
1438,19970311,1,14.37
1438,19970415,1,11.77
1439,19970222,4,53.46
1439,19980305,4,40.46
1439,19980501,2,27.48
1440,19970222,2,38.34
1441,19970222,1,13.99
1441,19970702,2,27.94
1441,19970730,3,45.68
1441,19980405,3,34.47
1441,19980622,3,28.47
1442,19970222,3,47.08
1442,19970730,4,78.52
1442,19980603,2,24.48
1443,19970222,2,33.14
1444,19970222,3,38.31
1444,19970630,1,13.77
1444,19970722,4,50.27
1445,19970222,1,12.77
1445,19970928,1,15.49
1445,19971004,2,35.98
1445,19971005,1,13.99
1446,19970222,3,42.9
1447,19970223,4,55.07
1447,19970501,1,29.99
1447,19971111,7,88.93
1447,19971222,8,99.92
1447,19980308,8,104.2
1448,19970223,2,42.13
1449,19970223,2,25.34
1449,19970503,2,26.54
1449,19970720,2,27.94
1450,19970223,2,21.54
1451,19970223,1,10.77
1452,19970223,2,21.54
1452,19970417,2,24.74
1452,19970430,2,33.96
1452,19970625,2,28.13
1452,19971127,1,9.49
1453,19970223,2,39.93
1453,19980409,2,20.98
1454,19970223,2,25.34
1455,19970223,1,11.77
1456,19970223,1,17.76
1457,19970223,1,11.77
1458,19970223,40,506.97
1459,19970223,1,4.79
1459,19980306,1,12.58
1459,19980412,1,7.69
1460,19970223,2,22.75
1460,19970303,1,15.36
1460,19970408,4,58.07
1460,19970408,2,17.76
1460,19970408,1,14.37
1460,19970418,4,58.07
1460,19970526,1,12.25
1460,19971209,1,15.49
1461,19970223,1,19.99
1462,19970223,1,49.97
1462,19970303,1,36.97
1462,19970423,3,39.95
1462,19970711,3,29.32
1462,19970714,2,23.54
1462,19980311,1,11.88
1463,19970223,1,6.79
1464,19970223,1,11.77
1464,19970406,2,28.74
1464,19980212,1,14.49
1464,19980329,5,49.45
1465,19970223,2,29.73
1466,19970223,1,10.78
1467,19970223,10,140.68
1467,19970225,3,43.51
1467,19970305,4,57.87
1467,19970410,6,85.21
1467,19970603,8,114.73
1467,19970915,10,134.9
1467,19971005,8,120.42
1467,19980216,18,253.09
1467,19980504,16,215.32
1468,19970223,1,11.77
1469,19970223,9,122.33
1469,19970324,7,100.96
1469,19970830,4,58.66
1469,19980424,1,29.49
1470,19970223,2,29.92
1470,19980626,2,30.98
1471,19970224,2,39.54
1471,19970624,1,19.77
1471,19980221,8,114.1
1471,19980226,1,44.08
1472,19970224,2,32.33
1473,19970224,6,90.37
1473,19970327,2,29.33
1473,19970421,2,26.73
1473,19970603,2,17.73
1473,19970706,2,24.14
1473,19970831,2,26.73
1473,19971221,3,44.97
1473,19980227,2,23.76
1473,19980302,1,15.49
1473,19980311,2,21.37
1473,19980325,2,24.48
1474,19970224,1,15.36
1475,19970224,2,34.6
1475,19970312,1,17.3
1476,19970224,3,46.08
1476,19970814,4,56.46
1476,19970827,3,51.62
1476,19980417,5,88.14
1477,19970224,3,42.49
1478,19970224,7,101.76
1478,19970403,8,121.15
1478,19970521,5,66.44
1478,19971027,4,53.96
1478,19971121,4,96.46
1478,19980107,10,163.9
1478,19980113,1,9.99
1478,19980403,4,53.96
1479,19970224,1,11.77
1479,19970226,1,17.3
1479,19970708,1,14.96
1480,19970224,2,29.92
1481,19970224,4,51.43
1482,19970224,2,24.73
1482,19970621,1,11.77
1482,19980515,1,11.49
1482,19980603,1,37.99
1483,19970224,1,38.99
1484,19970224,1,12.97
1485,19970224,2,30.72
1486,19970224,2,43.35
1487,19970224,1,13.97
1488,19970224,2,27.94
1489,19970224,1,14.37
1489,19970826,4,52.87
1490,19970224,1,25.77
1490,19970316,2,28.34
1490,19970331,2,29.33
1491,19970224,1,15.36
1492,19970224,1,11.77
1492,19980203,1,9.49
1492,19980510,2,26.98
1493,19970224,1,19.77
1494,19970224,5,61.25
1495,19970224,3,40.1
1495,19970309,1,15.76
1495,19970421,3,34.33
1495,19970729,4,50.1
1496,19970224,1,14.96
1496,19980529,1,29.99
1496,19980611,1,12.99
1497,19970224,2,25.14
1497,19970331,2,31.52
1497,19970601,1,15.76
1497,19970630,2,31.52
1497,19970728,1,9.79
1498,19970224,2,32.32
1499,19970224,1,20.97
1499,19970310,1,13.97
1500,19970224,1,19.99
1501,19970224,1,12.79
1502,19970224,1,19.97
1502,19970714,1,23.88
1502,19970820,8,121.05
1502,19970824,9,146.37
1502,19971109,3,54.47
1502,19971112,7,120.43
1502,19971217,1,15.49
1502,19980425,6,65.89
1502,19980531,5,76.53
1502,19980628,2,25.48
1503,19970224,3,35.31
1503,19970318,4,49.27
1504,19970224,4,56.29
1505,19970224,4,59.25
1505,19970428,8,111.53
1505,19970819,6,89.17
1505,19971106,2,25.98
1505,19980330,6,77.64
1506,19970224,1,5.78
1507,19970224,1,9.98
1507,19970320,2,23.95
1507,19970324,1,9.77
1508,19970225,2,23.54
1508,19970509,2,31.13
1509,19970225,1,13.97
1510,19970225,2,21.28
1510,19980331,8,73.42
1511,19970225,1,9.98
1511,19970225,2,27.28
1512,19970225,5,77.04
1512,19970401,6,73.81
1512,19970421,5,83.44
1512,19970430,6,84.64
1512,19970708,5,89.43
1512,19971028,3,110.97
1512,19980501,5,68.95
1512,19980529,1,59.47
1513,19970225,1,12.77
1514,19970225,1,19.99
1514,19980529,3,59.46
1515,19970225,1,14.96
1516,19970225,1,11.77
1516,19970228,5,65.85
1516,19970329,5,58.25
1516,19970609,2,28.34
1516,19970611,2,25.14
1516,19970702,1,11.77
1516,19970705,1,10.77
1516,19970711,2,24.14
1516,19970721,3,35.31
1516,19970722,4,57.19
1516,19970724,3,51.11
1516,19970724,6,84.01
1516,19970724,5,57.45
1516,19970726,2,23.54
1516,19970730,2,23.54
1516,19970730,4,64.48
1516,19970802,3,43.3
1516,19970808,5,75.44
1516,19970810,2,25.74
1516,19970812,2,26.14
1516,19970818,1,28.3
1516,19970820,2,29.73
1516,19970822,1,9.97
1516,19970906,3,30.31
1516,19970910,1,11.49
1516,19970914,2,26.48
1516,19970916,1,21.49
1516,19970917,1,14.99
1516,19970917,1,17.49
1516,19970921,2,28.48
1516,19970929,2,28.98
1516,19971015,1,11.49
1516,19971021,1,14.99
1516,19971024,3,38.47
1516,19971030,1,17.99
1516,19971107,1,14.49
1516,19971115,1,9.49
1516,19971213,4,50.96
1516,19971221,1,12.99
1516,19980121,2,22.98
1516,19980130,3,35.97
1516,19980302,2,37.98
1516,19980426,1,14.42
1516,19980510,2,26.98
1516,19980526,6,92.94
1516,19980610,2,26.98
1517,19970225,2,30.13
1517,19970927,1,11.49
1518,19970225,6,129.82
1518,19970311,1,15.36
1518,19970326,2,28.34
1518,19970402,3,38.71
1518,19970413,3,37.53
1518,19970416,4,55.07
1518,19970416,3,54.75
1518,19970827,1,15.36
1518,19971007,1,9.49
1519,19970225,2,11.58
1520,19970225,1,14.37
1521,19970225,2,26.67
1521,19970424,1,14.9
1522,19970225,3,59.69
1523,19970225,1,14.96
1524,19970225,1,36.37
1525,19970225,2,23.98
1525,19970906,1,11.77
1525,19970927,2,23.48
1525,19971203,2,26.98
1525,19980307,2,26.48
1526,19970225,1,11.77
1527,19970225,1,14.37
1527,19971022,1,12.99
1528,19970225,1,11.77
1529,19970225,4,46.08
1529,19970304,3,35.31
1529,19970304,2,49.54
1529,19970308,4,51.48
1530,19970225,1,14.37
1531,19970225,2,27.13
1532,19970225,1,11.77
1532,19970627,2,26.94
1533,19970225,2,28.74
1533,19970421,1,15.99
1533,19970713,2,29.92
1533,19980119,1,11.88
1533,19980223,3,45.47
1533,19980404,1,13.99
1533,19980627,1,51.08
1534,19970225,1,11.99
1535,19970225,2,31.76
1535,19970918,1,2.99
1535,19970918,1,7.49
1536,19970225,1,9.77
1537,19970225,1,30.99
1538,19970225,3,37.47
